5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -1}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -6}, {'J01': 3}, {'J01': 6}, 
25.0, {'J01': -7}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -7}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -8}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
50.0, {'J01': -11}, {'J01': 3}, {'J01': 11}, 
55.0, {'J01': -8}, {'J01': 2}, {'J01': 8}, 
60.0, {'J01': -6}, {'J01': 3}, {'J01': 6}, 
65.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
70.0, {'J01': -10}, {'J01': 3}, {'J01': 10}, 
75.0, {'J01': -9}, {'J01': 3}, {'J01': 9}, 
80.0, {'J01': -12}, {'J01': 3}, {'J01': 12}, 
85.0, {'J01': -14}, {'J01': 3}, {'J01': 14}, 
90.0, {'J01': -17}, {'J01': 5}, {'J01': 17}, 
95.0, {'J01': -14}, {'J01': 4}, {'J01': 14}, 
100.0, {'J01': -8}, {'J01': 4}, {'J01': 8}, 
105.0, {'J01': -9}, {'J01': 4}, {'J01': 9}, 
110.0, {'J01': -9}, {'J01': 4}, {'J01': 9}, 
115.0, {'J01': -9}, {'J01': 4}, {'J01': 9}, 
120.0, {'J01': -9}, {'J01': 4}, {'J01': 9}, 
125.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
130.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
135.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
140.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
145.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
150.0, {'J01': -11}, {'J01': 4}, {'J01': 11}, 
155.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
160.0, {'J01': -8}, {'J01': 4}, {'J01': 8}, 
